"Location Properties"
"Location Name = Nisq_mixing_riverright"
"Location ID = 6cbece44-55a5-43ce-a424-1e8cc945afa5"
"Latitude = 46.74944342904234 °"
"Longitude = -121.80770118879015 °"
""
"Report Properties"
"Start Time = 2025-07-15 17:18:35"
"Time Offset = -07:00:00"
"Duration = 00:13:09"
"Readings = 790"
""
"Instrument Properties"
"Device Model = Aqua TROLL 200"
"Device SN = 790478"
""
"Instrument Properties"
"Device Model = Wireless TROLL Com"
"Device SN = 670831"
""
""
"Date Time","Pressure (psi) (790478)","Temperature (°C) (790478)","Depth (ft) (790478)","Actual Conductivity (µS/cm) (790478)","Specific Conductivity (µS/cm) (790478)","Salinity (PSU) (790478)","Total Dissolved Solids (ppt) (790478)","Resistivity (Ω⋅cm) (790478)","Density (g/cm³) (790478)","Barometric Pressure (mbar) (670831)","Temperature (°C) (670831)","Latitude (°)","Longitude (°)","Marked"
"2025-07-15 17:20:03","0.8775974","11.853672","2.0252788","22.272783","29.740458","0.0126061095","0.019331299","44897.848","0.9995261","918.52997","23.422031","46.75086803142925","-121.80462504126436",""
"2025-07-15 17:20:04","0.87756956","11.853654","2.0252147","22.272205","29.7397","0.012605745","0.019330805","44899.01","0.9995261","918.5297","23.42097","46.750868031429256","-121.80462504126433",""
"2025-07-15 17:20:05","0.8771087","11.853347","2.0241508","22.284029","29.755722","0.012613425","0.019341221","44875.19","0.99952614","918.5383","23.420603","46.750868031429256","-121.80462504126433",""
"2025-07-15 17:20:06","0.8770707","11.853326","2.024063","22.284403","29.756237","0.012613673","0.019341556","44874.438","0.99952614","918.5388","23.420149","46.75086803142925","-121.80462504126433",""
"2025-07-15 17:20:07","0.8770327","11.853305","2.0239756","22.284777","29.756754","0.01261392","0.019341892","44873.684","0.99952614","918.5393","23.419695","46.750868031429256","-121.80462504126433",""
"2025-07-15 17:20:08","0.8774966","11.852673","2.0250459","22.305414","29.784792","0.012627363","0.019360116","44832.17","0.99952626","918.5394","23.411215","46.750868031429256","-121.80462504126433",""
"2025-07-15 17:20:09","0.8775124","11.852627","2.025082","22.306942","29.786865","0.012628358","0.019361462","44829.098","0.99952626","918.5397","23.410692","46.750868031429256","-121.80462504126433",""
"2025-07-15 17:20:10","0.878049","11.852148","2.0263205","22.308157","29.788853","0.0126293","0.019362755","44826.652","0.9995263","918.5313","23.401953","46.750868031429256","-121.80462504126433",""
"2025-07-15 17:20:11","0.87809324","11.852103","2.0264225","22.308706","29.78962","0.012629667","0.019363252","44825.55","0.9995263","918.5308","23.401203","46.750868031429256","-121.80462504126433",""
"2025-07-15 17:20:12","0.87813747","11.852059","2.0265245","22.309256","29.790386","0.012630034","0.019363752","44824.445","0.9995263","918.5303","23.400455","46.75086803142925","-121.80462504126433",""
"2025-07-15 17:20:13","0.878009","11.849163","2.026227","22.780008","30.421253","0.012932764","0.019773815","43901.234","0.99952686","918.5386","23.40031","46.75086803142925","-121.80462504126433",""
"2025-07-15 17:20:14","0.87801456","11.848975","2.0262396","22.808712","30.459728","0.012951227","0.019798825","43844.94","0.9995269","918.5389","23.400087","46.750868031429256","-121.80462504126433",""
"2025-07-15 17:20:15","0.87802005","11.848787","2.0262523","22.837418","30.498205","0.01296969","0.019823832","43788.645","0.999527","918.5392","23.399862","46.75086803142925","-121.80462504126433",""
"2025-07-15 17:20:16","0.8779033","11.84045","2.025975","28.578932","38.17408","0.01666542","0.024813153","35248.375","0.9995308","918.5045","23.391264","46.75086803142925","-121.80462504126433",""
"2025-07-15 17:20:17","0.8778934","11.839883","2.0259516","28.930851","38.644604","0.016891938","0.025118994","34719.234","0.99953103","918.5027","23.390747","46.75086803142924","-121.80462504126433",""
"2025-07-15 17:20:18","0.87799186","11.833729","2.026179","27.336496","36.520565","0.015867248","0.023738367","36650.85","0.999531","918.5182","23.381948","46.75086803142924","-121.80462504126433",""
"2025-07-15 17:20:19","0.87799567","11.833152","2.0261877","27.36716","36.562027","0.015887085","0.023765318","36577.652","0.99953103","918.5184","23.381195","46.75086803142924","-121.80462504126433",""
"2025-07-15 17:20:20","0.8779994","11.832576","2.0261962","27.397823","36.603493","0.015906923","0.023792269","36504.45","0.99953115","918.51855","23.380442","46.75086803142924","-121.80462504126433",""
"2025-07-15 17:20:21","0.87814003","11.8289175","2.0265193","27.933178","37.322243","0.01625333","0.02425946","35805.04","0.9995317","918.53625","23.380304","46.75086803142924","-121.80462504126433",""
"2025-07-15 17:20:22","0.8781512","11.828543","2.026545","27.920868","37.306164","0.016245557","0.024249008","35817.99","0.99953175","918.5378","23.380075","46.75086803142924","-121.80462504126433",""
"2025-07-15 17:20:23","0.8781624","11.828169","2.0265708","27.908558","37.29008","0.016237784","0.024238555","35830.938","0.9995318","918.53925","23.379848","46.75086803142924","-121.80462504126433",""
"2025-07-15 17:20:24","0.8784156","11.826175","2.0271547","27.838984","37.198997","0.016193831","0.02417935","35921.316","0.999532","918.5479","23.38","46.75086803142924","-121.80462504126433",""
"2025-07-15 17:20:25","0.8784342","11.825959","2.0271976","27.848305","37.211655","0.016199928","0.024187576","35908.914","0.99953204","918.5489","23.38","46.75086803142925","-121.80462504126433",""
"2025-07-15 17:20:26","0.87883085","11.823486","2.0281126","27.841661","37.205124","0.016196722","0.024183331","35917.43","0.9995323","918.54926","23.38","46.75086803142925","-121.80462504126432",""
"2025-07-15 17:20:27","0.87886155","11.823285","2.0281837","27.838627","37.20126","0.016194854","0.024180818","35921.33","0.9995323","918.5495","23.38","46.75086803142925","-121.80462504126432",""
"2025-07-15 17:20:28","0.87889224","11.823083","2.0282545","27.835592","37.1974","0.016192988","0.024178308","35925.227","0.99953234","918.54974","23.38","46.75086803142925","-121.80462504126432",""
"2025-07-15 17:20:29","0.87889975","11.82165","2.0282712","27.819906","37.1778","0.01618351","0.02416557","35945.484","0.99953246","918.5497","23.371407","46.75086803142924","-121.80462504126432",""
"2025-07-15 17:20:30","0.8789101","11.821501","2.0282953","27.818813","37.17648","0.016182872","0.024164714","35946.9","0.9995325","918.5497","23.370882","46.75086803142924","-121.80462504126432",""
"2025-07-15 17:20:31","0.87892056","11.821351","2.0283194","27.81772","37.175163","0.016182233","0.024163855","35948.31","0.9995325","918.5497","23.370358","46.75086803142924","-121.80462504126432",""
"2025-07-15 17:20:32","0.87811774","11.8204975","2.0264664","27.809155","37.16452","0.01617708","0.02415694","35959.383","0.99953264","918.5585","23.361473","46.75086803142924","-121.80462504126429",""
"2025-07-15 17:20:33","0.8780701","11.820409","2.0263565","27.808228","37.16337","0.016176522","0.024156189","35960.582","0.99953264","918.55896","23.360723","46.75086803142924","-121.80462504126426",""
"2025-07-15 17:20:34","0.8904095","11.818847","2.0548322","27.808048","37.16461","0.016177088","0.024157","35960.812","0.99953276","918.5593","23.351976","46.75086803142924","-121.80462504126426",""
"2025-07-15 17:20:35","0.8911596","11.818728","2.0565631","27.807842","37.164448","0.016177006","0.024156895","35961.08","0.9995328","918.5595","23.351227","46.75086803142924","-121.80462504126426",""
"2025-07-15 17:20:36","0.89190966","11.818611","2.058294","27.807636","37.164288","0.016176924","0.024156787","35961.344","0.9995328","918.55975","23.350477","46.75086803142924","-121.80462504126426",""
"2025-07-15 17:20:37","0.8801735","11.817182","2.0312097","27.798363","37.153248","0.016171573","0.024149613","35973.344","0.99953294","918.5511","23.341728","46.75086803142924","-121.80462504126429",""
"2025-07-15 17:20:38","0.87976766","11.817056","2.030273","27.797798","37.152615","0.016171264","0.0241492","35974.074","0.999533","918.5506","23.34098","46.75086803142924","-121.80462504126429",""
"2025-07-15 17:20:39","0.8793618","11.81693","2.0293362","27.797232","37.151978","0.016170954","0.024148786","35974.805","0.999533","918.55005","23.34023","46.75086803142924","-121.80462504126429",""
"2025-07-15 17:20:40","0.8785708","11.816132","2.0275106","27.799335","37.155544","0.016172651","0.024151104","35972.082","0.9995331","918.5675","23.331482","46.75086803142924","-121.80462504126429",""
"2025-07-15 17:20:41","0.8782293","11.816048","2.0267227","27.799225","37.155476","0.016172618","0.02415106","35972.227","0.9995331","918.56836","23.330732","46.75086803142924","-121.80462504126426",""
"2025-07-15 17:20:42","0.8778879","11.815963","2.0259347","27.799114","37.155407","0.016172582","0.024151016","35972.37","0.9995331","918.56915","23.329983","46.75086803142924","-121.80462504126426",""
"2025-07-15 17:20:43","0.8782974","11.815108","2.0268795","27.79508","37.150826","0.016170358","0.024148038","35977.59","0.9995332","918.60516","23.339108","46.75086803142924","-121.80462504126426",""
"2025-07-15 17:20:44","0.8782934","11.815036","2.0268705","27.794888","37.15064","0.016170265","0.024147915","35977.84","0.9995332","918.60767","23.339407","46.75086803142925","-121.80462504126426",""
"2025-07-15 17:20:45","0.87754893","11.8141","2.0251522","27.794312","37.150753","0.016170302","0.024147991","35978.586","0.9995333","918.58276","23.331123","46.75086803142924","-121.80462504126426",""
"2025-07-15 17:20:46","0.87750655","11.814022","2.0250545","27.794176","37.150646","0.01617025","0.024147922","35978.76","0.9995333","918.5821","23.33083","46.75086803142924","-121.80462504126426",""
"2025-07-15 17:20:47","0.8774642","11.813944","2.0249567","27.79404","37.15054","0.016170196","0.024147853","35978.938","0.9995333","918.5814","23.330536","46.75086803142924","-121.80462504126423",""
"2025-07-15 17:20:48","0.8780977","11.812896","2.026418","27.794985","37.152798","0.01617126","0.024149317","35977.715","0.9995335","918.59796","23.321487","46.75086803142924","-121.80462504126422",""
"2025-07-15 17:20:49","0.8781174","11.812809","2.0264635","27.795027","37.152935","0.016171325","0.024149409","35977.66","0.99953353","918.5984","23.320736","46.75086803142924","-121.80462504126422",""
"2025-07-15 17:20:50","0.8782517","11.811714","2.0267732","27.790276","37.14762","0.016168738","0.024145953","35983.812","0.99953365","918.56537","23.303646","46.75086803142924","-121.80462504126422",""
